Date,Close,High,Low,Open,Volume,Ticker
2023-11-22,189.343017578125,190.94635649331246,188.8679569924961,189.52117473642568,39617700,AAPL
2023-11-24,188.0167999267578,188.93723076179566,187.30420149232032,188.90754041885276,24048300,AAPL
2023-11-27,187.83863830566406,188.70959528304604,186.95778958150402,187.96730652329646,40552600,AAPL
2023-11-28,188.44235229492188,189.1153685705385,187.45263402635211,187.82873180101734,38415400,AAPL
2023-11-29,187.4229736328125,190.11500896160672,187.02709230289176,188.93724161752115,43014200,AAPL
2023-11-30,187.99700927734375,188.36321535895866,186.2551103094808,187.88813964798328,48794400,AAPL
2023-12-01,189.27374267578125,189.5904446947665,187.28439912721964,188.37309535289532,45704800,AAPL
2023-12-04,187.48236083984375,188.09599655502976,185.52272251537218,188.0267090138373,43389500,AAPL
2023-12-05,191.4313201904297,192.40123993854135,188.22462732075607,188.25433276481266,66628400,AAPL
2023-12-06,190.3426513671875,192.75755159573393,190.1348038567878,192.4507413057332,41089700,AAPL
2023-12-07,192.2725830078125,192.99507315570867,191.59956669458757,191.63916388460834,47477700,AAPL
2023-12-08,193.69776916503906,193.97488907234165,191.67873543823174,192.2032849129047,53406400,AAPL
2023-12-11,191.19375610351562,191.50058143348204,189.45185749474888,191.12448368196934,60943700,AAPL
2023-12-12,192.70806884765625,192.71796059458774,189.7488055095461,191.09482308550778,52696900,AAPL
2023-12-13,195.92465209960938,195.96423418895137,192.8466274130704,193.08415015292962,70404200,AAPL
2023-12-14,196.07310485839844,197.567574144968,194.14315707722483,195.98403383047588,66831600,AAPL
2023-12-15,195.53863525390625,196.36008808380646,194.97448862167192,195.49903806818725,128538400,AAPL
2023-12-18,193.8759307861328,194.6083278162061,192.39135323196817,194.07387143964067,55751900,AAPL
2023-12-19,194.91513061523438,194.92502236186388,193.87592334681435,194.1431515248431,40714100,AAPL
2023-12-20,192.82681274414062,195.64750075817219,192.82681274414062,194.87552171417178,52242800,AAPL
2023-12-21,192.6783447265625,195.0536776254948,191.51048442189503,194.08375795359612,46482500,AAPL
2023-12-22,191.60946655273438,193.40085423729087,190.98593919883143,193.17320815773428,37149600,AAPL
2023-12-26,191.0651397705078,191.8964996004414,190.84740051477698,191.6193796571302,28919300,AAPL
2023-12-27,191.1640625,191.51046990751823,189.12524544338694,190.51085997155874,48087700,AAPL
2023-12-28,191.58969116210938,192.65858885458314,191.18390299052217,192.14393105407996,34049900,AAPL
2023-12-29,190.55047607421875,192.40124458871406,189.75869835988954,191.90638540499626,42672100,AAPL
2022-01-03,323.1607666015625,326.29824977245147,318.3628296202537,323.7400001560889,28865100,MSFT
2022-01-04,317.6194763183594,323.59517698244974,314.82951579453515,323.2379618678629,32674300,MSFT
2022-01-05,305.4267272949219,314.78125567055275,305.0405814422899,314.5785047925629,40054300,MSFT
2022-01-06,303.0133361816406,307.6664726573991,300.7060649286775,302.30859850808565,39646100,MSFT
2022-01-07,303.16778564453125,305.5426109592931,299.35452484498177,303.27396324795524,32720000,MSFT
2022-01-10,303.3897705078125,303.82420301804177,294.14144890781034,298.77525819873097,44289500,MSFT
2022-01-11,304.0752258300781,305.64876956592934,299.1614480285225,302.53061283786786,29386800,MSFT
2022-01-12,307.25128173828125,312.2133458454884,306.10247793014696,308.6028364262324,34372200,MSFT
2022-01-13,294.24761962890625,309.77093636700425,293.4753279187992,309.3751272907363,45366000,MSFT
2022-01-14,299.460693359375,300.05922385700916,293.2339846176459,293.7166743042593,39846400,MSFT
2022-01-18,292.1720886230469,299.0745458921932,291.2935897762765,293.54294042354564,42333200,MSFT
2022-01-19,292.82855224609375,303.04228390568943,292.2203879053098,295.6860967924291,45933900,MSFT
2022-01-20,291.1584167480469,300.8604673943379,290.71435049782207,298.3698016436407,35380700,MSFT
2022-01-21,285.7813415527344,293.5815962967534,285.3758691298615,292.21077366823675,57984400,MSFT
2022-01-24,286.10955810546875,286.8239296088177,266.49303682458367,282.0839415201582,85731500,MSFT
2022-01-25,278.50225830078125,284.77722360368267,275.2972214903032,281.4273563327692,72848600,MSFT
2022-01-26,286.43780517578125,297.81964019269344,282.88521491771667,297.32728711362313,90428900,MSFT
2022-01-27,289.4593811035156,296.6611038089516,287.6155027527548,292.18175832051594,53481300,MSFT
2022-01-28,297.5879211425781,297.8003058303216,284.2560313928482,289.8359242315118,49743700,MSFT
2022-01-31,300.21368408203125,301.5652092942881,295.76326991115974,298.2539651589988,46444500,MSFT
2022-02-01,298.0705871582031,299.875842129487,294.5662548205134,299.66345745868625,40950400,MSFT
2022-02-02,302.6078186035156,304.21035194352163,298.1863939124947,298.9104284628024,36636000,MSFT
2022-02-03,290.820556640625,300.4550540690847,289.57520891247447,298.7752738080084,43730000,MSFT
2022-02-04,295.34814453125,298.10911517984084,289.58482894873913,289.8165105525263,35096500,MSFT
2022-02-07,290.5309753417969,297.1824248464775,289.5173091795903,295.57025756283554,28533300,MSFT
2022-02-08,294.0159606933594,294.9813401359987,289.5655756040924,290.8205570951065,32421200,MSFT
2022-02-09,300.43572998046875,301.1308043619736,296.7480028768317,299.1421250545375,31284700,MSFT
2022-02-10,291.91143798828125,298.41808594638906,290.2896076096914,293.51397138416485,45386200,MSFT
2022-02-11,284.8255615234375,293.755321446796,284.03394330282464,292.6933981582962,39175600,MSFT
2022-02-14,284.7869873046875,286.48606485987114,281.26335759126283,283.5995597685924,36359500,MSFT
2022-02-15,290.06756591796875,290.3861281751453,286.7369950149994,289.62349961792046,27058300,MSFT
2022-02-16,289.72900390625,291.0543038082839,284.09887060149885,288.635864710569,29982100,MSFT
2022-02-17,281.2451171875,287.1170646088115,280.53892237568306,286.6914169855192,32461600,MSFT
2022-02-18,278.53643798828125,284.2729679755153,276.96929430412916,283.48939613343924,34264000,MSFT
2022-02-22,278.33331298828125,282.02869492098785,275.21836232867406,275.70205013593005,41736100,MSFT
2022-02-23,271.1263732910156,282.18349983515145,270.9619359564501,280.71306989618563,37811200,MSFT
2022-02-24,284.9791564941406,285.530567636646,262.66179572392394,263.6195175824751,56989700,MSFT
2022-02-25,287.6103820800781,287.91994929794083,282.13503369219524,285.5111939632228,32546700,MSFT
2022-02-28,289.0421142578125,289.38070156418183,283.4410022275104,284.7082616845869,34627500,MSFT
2022-03-01,285.32745361328125,290.1836686434819,282.6187841386107,286.7301305623066,31217800,MSFT
2022-03-02,290.396484375,291.63472396488993,284.1182261639909,285.7240436842559,31873000,MSFT
2022-03-03,286.2657470703125,293.24051557735214,284.45673023777056,293.0083549237446,27314500,MSFT
2022-03-04,280.40350341796875,286.0143001348497,277.80128997128503,284.68900016266156,32356500,MSFT
2022-03-07,269.8107604980469,280.23906938127266,269.4431530078945,279.1169100246889,43157200,MSFT
2022-03-08,266.85052490234375,274.6959256640992,261.19137259179695,268.73688932455536,48159500,MSFT
2022-03-09,279.087890625,280.1520098038728,271.6197490086795,274.19297192414876,35204500,MSFT
2022-03-10,276.2727966308594,277.2498554429739,271.42623538275626,273.7866342304661,30628000,MSFT
2022-03-11,270.9328918457031,280.0649198872489,270.31375729009164,278.56546999148014,27209300,MSFT
2022-03-14,267.42132568359375,276.08900319722903,266.8215575071672,271.19408479495587,30660700,MSFT
2022-03-15,277.78192138671875,278.4300760838003,269.6366346705724,271.2037785530538,34245100,MSFT
2022-03-16,284.7856750488281,284.95979554587495,273.9607413197424,279.67790429313914,37826300,MSFT
2022-03-17,285.5885925292969,285.96585361791,279.929440024444,283.7215649241579,30816600,MSFT
2022-03-18,290.6286315917969,291.1800427447232,283.17985751382827,285.7337136336589,43390600,MSFT
2022-03-21,289.40008544921875,290.3481241566419,285.27905598306444,289.1389046674614,28351200,MSFT
2022-03-22,294.1402282714844,295.04956371485423,289.02280298221535,290.01919868863627,27599700,MSFT
2022-03-23,289.7193603515625,293.33736581180995,288.0071158639621,290.70610253252346,25715400,MSFT
2022-03-24,294.1789855957031,294.2757290797384,288.5875546732744,289.3808099116107,24484500,MSFT
2022-03-25,293.7725830078125,295.5332134926127,289.5258199394837,295.27203273707045,22566500,MSFT
2022-03-28,300.5635986328125,300.66031257135194,294.4013915103594,294.4013915103594,29578200,MSFT
2022-03-29,305.11993408203125,305.5165616109736,298.9674100649689,303.6688707174927,30393400,MSFT
2022-03-30,303.6204833984375,305.6423243268449,301.41486827122543,303.52376945863284,28163600,MSFT
2022-03-31,298.2515869140625,304.858779193998,297.84530566978634,303.6592133025089,33422100,MSFT
2022-04-01,299.3252868652344,300.01211508170576,295.5718658705139,299.27690038568153,27110500,MSFT
2022-04-04,304.6943664550781,304.8297837198991,299.6059601405936,299.97356767962793,24289600,MSFT
2022-04-05,300.7377624511719,304.5975820485766,299.7607035467808,303.04977502360924,23156700,MSFT
2022-04-06,289.72900390625,296.98432119939486,287.03001760705087,295.23337365440614,40110400,MSFT
2022-04-07,291.5379943847656,293.7436096818607,286.6817792585373,286.9816633477329,31411200,MSFT
2022-04-08,287.2815246582031,291.2961273756615,286.6140331520905,290.6383190722913,24361900,MSFT
2022-04-11,275.9535827636719,283.06377005501855,275.70205565183903,282.27054447193905,34569300,MSFT
2022-04-12,272.85791015625,281.2547217643662,271.33912365293753,279.80365862610836,30966700,MSFT
2022-04-13,278.2366027832031,279.1652752180004,272.12278108336227,273.5061508141746,21907200,MSFT
2022-04-14,270.7007751464844,278.90413310453835,270.20743353057696,278.6913092334907,28221600,MSFT
2022-04-18,271.36822509765625,273.24493634757675,269.25935312303267,269.81076436616644,20778000,MSFT
2022-04-19,275.99224853515625,276.8338901106772,269.3270459623916,270.26540148092727,22297700,MSFT
2022-04-20,277.0177307128906,280.2487919901363,276.0600380805985,279.958561525646,22906700,MSFT
2022-04-21,271.6487121582031,283.7312227224096,270.9231805322284,279.1652091753969,29454600,MSFT
2022-04-22,265.08990478515625,273.960751032886,264.46111662000084,272.4903213915854,29405800,MSFT
2022-04-25,271.5617370605469,271.93899827293535,261.93633599555227,264.37414191731386,35678900,MSFT
2022-04-26,261.40423583984375,269.2786578732366,261.1914120269434,268.4467290276918,46518400,MSFT
2022-04-27,273.9801025390625,281.47726299922044,270.05256019523966,272.89664665414017,63477700,MSFT
2022-04-28,280.1809997558594,281.4869627202717,272.2775281140742,275.88584973003594,33646600,MSFT
2022-04-29,268.466064453125,280.4228421568128,267.47935197429007,279.1942562573067,37073900,MSFT
2022-05-02,275.1893310546875,275.64399875590436,267.2084825593842,268.64986271938767,35151100,MSFT
2022-05-03,272.58709716796875,274.8604357472129,271.01027020615345,274.69596890447576,25978600,MSFT
2022-05-04,280.5196533203125,281.3902856613951,267.7019235952475,273.37073177858093,33599300,MSFT
2022-05-05,268.3016357421875,277.00801637510676,265.38982566126134,276.2244444799009,43260400,MSFT
2022-05-06,265.76708984375,270.1396166091243,262.4199492559165,265.8444668964473,37780300,MSFT
2022-05-09,255.9482879638672,263.4744708536608,254.72941447466047,261.24951821996126,47726000,MSFT
2022-05-10,260.70770263671875,264.819048596667,256.4222361684426,262.82625738724875,39336400,MSFT
2022-05-11,252.0496826171875,262.50700973823547,250.84046320428226,257.01232381126397,48975900,MSFT
2022-05-12,247.01934814453125,251.40155812616646,241.86323478464925,249.2830033480953,51033800,MSFT
2022-05-13,252.60113525390625,254.45850956693343,247.01938815483032,248.95413953333383,34925100,MSFT
2022-05-16,252.96878051757812,257.1478512045174,247.43538956782544,251.47901346749958,32550900,MSFT
2022-05-17,258.11517333984375,259.5758904699336,253.8974002308721,257.42831538498064,28828800,MSFT
2022-05-18,246.36329650878906,255.59416717330026,245.0930851004618,255.01238395336077,31356000,MSFT
2022-05-19,245.4518280029297,249.8442599742027,244.23010107031448,246.1887405470746,32692300,MSFT
2022-05-20,244.8894500732422,250.6878410141278,238.95532648602892,249.42730580573198,39199300,MSFT
2022-05-23,252.7337188720703,253.55790919869958,245.73299835989616,247.73044594268052,33175400,MSFT
2022-05-24,251.73500061035156,253.39305741677543,245.80087764780725,250.05756188241344,29043900,MSFT
2022-05-25,254.54689025878906,256.54432281411886,249.3206074747264,250.29994183298533,28547900,MSFT
2022-05-26,257.8242492675781,258.9974916357113,253.49000806634814,254.3044925724609,25002100,MSFT
2022-05-27,264.94134521484375,265.03831400617037,259.43386111985046,260.32593257304654,26910800,MSFT
2022-05-31,263.61297607421875,266.4248936649032,260.7622650462861,264.2529346305631,37827700,MSFT
2022-06-01,264.14630126953125,269.25623459703166,261.8385798988137,266.84186825760014,25292200,MSFT
2022-06-02,266.2406311035156,266.30851221318625,253.65486971991317,256.4183173881909,44008200,MSFT
2022-06-03,261.8192138671875,265.14506385078295,260.258125369171,262.10041456467496,28059000,MSFT
2022-06-06,260.58770751953125,265.85278414550214,259.10417682407206,263.7971760802352,22400300,MSFT
2022-06-07,264.2238464355469,264.83471731044557,257.8630839124664,258.54183590473656,22860700,MSFT
2022-06-08,262.1972961425781,264.70863088470054,261.42157544049917,263.4578015962176,17372300,MSFT
2022-06-09,256.7480163574219,264.42745982638615,256.59287219967115,259.647196979162,26439700,MSFT
2022-06-10,245.3063507080078,252.66581361180042,244.86031503138108,252.66581361180042,31422800,MSFT
2022-06-13,234.9022674560547,241.45696760455806,234.19444257567676,237.66571545060387,46135800,MSFT
2022-06-14,237.0645294189453,238.27656531045733,234.1750252009215,236.45365859510807,28651500,MSFT
2022-06-15,244.11373901367188,247.54623321805892,238.9359248223612,240.76852264491998,33111700,MSFT
2022-06-16,237.52992248535156,239.90550962788097,235.63914964927136,238.50924205804992,33169200,MSFT
2022-06-17,240.12855529785156,242.892003168209,236.61850393867869,237.26815342919429,43084800,MSFT
2022-06-21,246.03359985351562,247.0129195467826,241.9320596633375,242.65928121254296,29928300,MSFT
2022-06-22,245.44210815429688,249.35941623749332,242.76592357588206,244.23976328606997,25939900,MSFT
2022-06-23,250.99807739257812,251.4925975110486,245.92693810206876,247.80802019464696,25861400,MSFT
2022-06-24,259.5696105957031,259.8411054436494,253.7712204115489,253.8584834422403,33923200,MSFT
2022-06-27,256.8450012207031,260.151409571475,255.28388337930917,260.06414652554236,24615100,MSFT
2022-06-28,248.69036865234375,258.8035884452092,248.5352245163049,255.96258358137382,27295500,MSFT
2022-06-29,252.3555908203125,254.01364771630867,247.9922466002197,249.76666900838734,20069800,MSFT
2022-06-30,249.0297393798828,251.64774884681984,245.21910548593416,249.24305888897192,31730900,MSFT
2022-07-01,251.69619750976562,251.88042932459473,246.8771566244914,248.6031092713666,22837700,MSFT
2022-07-05,254.86697387695312,254.9930303742035,247.00328254842208,248.38015387361193,22941000,MSFT
2022-07-06,258.1248779296875,259.8508160325724,254.4305945207555,255.73959933597524,23824400,MSFT
2022-07-07,260.2483825683594,260.8883411729017,256.97103225603274,257.0680010610952,20859900,MSFT
2022-07-08,259.5308837890625,259.95752288689226,255.29361008585622,256.7480534855321,19658800,MSFT
2022-07-11,256.47650146484375,258.4351408209991,254.2172499828831,257.5818628153171,19455200,MSFT
2022-07-12,245.96571350097656,257.8630619352438,244.3852139665222,257.8048865798043,35868500,MSFT
2022-07-13,245.0446014404297,245.84939515245566,240.5746118996446,242.5914416607407,29497400,MSFT
2022-07-14,246.36329650878906,247.3911007080352,238.4705183729216,242.95990461962012,25102800,MSFT
2022-07-15,248.92308044433594,252.4622192726145,247.0323074429904,247.95345174668594,29774100,MSFT
2022-07-18,246.528076171875,252.91792521478504,245.60693194367718,251.86103357185658,20975000,MSFT
2022-07-19,251.64772033691406,251.83195214619707,245.97538686166658,249.75693264825895,25012600,MSFT
2022-07-20,254.30450439453125,256.825544892012,251.04656621862563,252.00648914711226,22788300,MSFT
2022-07-21,256.7964782714844,256.8449774641106,249.2236799929457,251.89986485024778,22404700,MSFT
2022-07-22,252.45254516601562,257.27160158111917,251.20174529455522,257.184338538277,21881300,MSFT
2022-07-25,250.96900939941406,253.55793131652177,249.01036987517415,253.07311691629897,21056000,MSFT
2022-07-26,244.24945068359375,251.98709795269474,241.99022895209225,251.96768644166164,39348000,MSFT
2022-07-27,260.5780334472656,261.8482448041291,250.98842003172433,253.22826018562694,45994000,MSFT
2022-07-28,268.0150451660156,269.4016069637394,259.734408627682,261.5573151321631,33459300,MSFT
2022-07-29,272.213623046875,273.4353649978129,268.22846224992406,269.26597233236413,32152800,MSFT
2022-08-01,269.5665588378906,272.73723491029665,267.4624509576042,269.38232696672935,21539600,MSFT
2022-08-02,266.473388671875,269.45015613104664,264.10749207919315,267.61754353157727,22754200,MSFT
2022-08-03,273.8910217285156,274.8897381119249,268.20898212498906,268.3544501034442,23518900,MSFT
2022-08-04,275.0352478027344,275.18068622817475,271.66095796960775,273.2414283136965,18098700,MSFT
2022-08-05,274.317626953125,275.0351426380941,270.21608737963913,270.6718139989153,16774600,MSFT
2022-08-08,271.80633544921875,277.23626231037696,270.83670670939483,275.4230317107007,18739200,MSFT
2022-08-09,273.7261962890625,274.4825055635908,269.1786348849365,271.1470097408237,23405200,MSFT
2022-08-10,280.3779296875,281.00818262946206,278.22535208934846,279.4180064311383,24687800,MSFT
2022-08-11,278.3028259277344,282.3655726517332,277.80833539979704,282.01652051436565,20065900,MSFT
2022-08-12,283.0443115234375,283.0443115234375,278.22525580031515,279.7184922528835,22619700,MSFT
2022-08-15,284.5569152832031,285.2453433252316,281.2989476986178,282.16193138302435,18085700,MSFT
2022-08-16,283.82000732421875,285.1096300607174,281.59957891566967,283.12187347946144,18102900,MSFT
2022-08-17,283.07183837890625,285.0443616245307,281.2742116606303,281.536556451653,18253400,MSFT
2022-08-18,281.954345703125,283.6450710894862,280.8951810940671,281.973768762057,17186200,MSFT
2022-08-19,278.04815673828125,281.06039158484833,277.4748651159436,280.7202952926748,20570000,MSFT
2022-08-22,269.88604736328125,274.4626845439324,269.3710544716456,274.0934387624706,25061100,MSFT
2022-08-23,268.6131896972656,270.96465592056563,267.602626789956,268.6131896972656,17527400,MSFT
2022-08-24,267.9815368652344,269.38076836522134,267.32076724046834,267.61229110085856,18137000,MSFT
2022-08-25,270.95489501953125,271.12006518473976,266.74747418276837,269.4779119694947,16583400,MSFT
2022-08-26,260.49957275390625,272.40273889149455,260.3927014141226,271.17840374249715,27549300,MSFT
2022-08-29,257.7205810546875,259.82912546263174,256.3796481077176,258.3230223141001,20338500,MSFT
2022-08-30,255.52455139160156,259.489021611484,253.27995661982007,259.1198054318205,22767100,MSFT
2022-08-31,254.06700134277344,259.5473006086871,253.93095092893435,257.87602743432575,24791800,MSFT
2022-09-01,253.0272979736328,253.50344478516845,248.17858915829913,251.540617996281,23263400,MSFT
2022-09-02,248.81016540527344,257.24440126393586,247.2651866674922,254.29049419909367,22855400,MSFT
2022-09-06,246.07968139648438,250.52999388020916,244.80677406440572,248.94616930970054,21328200,MSFT
2022-09-07,250.78262329101562,251.5016619783708,246.05051368493938,247.48860588641247,24126700,MSFT
2022-09-08,251.2005157470703,253.05644149900624,247.57612734264936,250.21913202904068,20319900,MSFT
2022-09-09,256.97222900390625,257.7204466614549,252.92031250252853,253.12435838480468,22084700,MSFT
2022-09-12,259.1002502441406,259.87761738911445,257.6524465635684,258.2548875674703,18747700,MSFT
2022-09-13,244.8553924560547,253.0272681898394,244.4667087917609,251.51143896600806,33353300,MSFT
2022-09-14,245.07888793945312,247.03197340498173,242.78570610485596,246.35179549361106,23913000,MSFT
2022-09-15,238.43252563476562,244.28206983666107,237.111030916621,242.69823034248557,31530900,MSFT
2022-09-16,237.81063842773438,238.35478067639863,235.20651003185853,237.34421807736706,39791800,MSFT
2022-09-19,237.5968780517578,238.19931916772862,234.03078901134762,235.60491699915002,26826900,MSFT
2022-09-20,235.5854949951172,236.61548077642544,232.85505707344666,235.21626404112513,26660300,MSFT
2022-09-21,232.18458557128906,240.64798513191113,232.13599826014462,237.35396708033133,28625600,MSFT
2022-09-22,234.15711975097656,236.95558294370812,230.8436784817332,231.13517270867078,31061200,MSFT
2022-09-23,231.18374633789062,234.30286782239332,228.54075677381346,232.75787437724338,34176000,MSFT
2022-09-26,230.72703552246094,234.61378285432556,230.19260479897667,230.33836671998023,27694200,MSFT
2022-09-27,229.71649169921875,234.95388322610455,227.86056625784224,233.18540604277874,27018700,MSFT
2022-09-28,234.2445526123047,235.4688726877208,228.084046805277,230.10515720285915,29029700,MSFT
2022-09-29,230.77560424804688,233.15623383177936,227.77309573435863,232.12624824404912,27484200,MSFT
2022-09-30,226.30587768554688,233.72956515957875,226.14069268839654,231.54326959007867,35694800,MSFT
2022-10-03,233.9239044189453,234.76926725849918,228.01604641968547,228.7448115784085,28880400,MSFT
2022-10-04,241.8334503173828,243.27154283676492,238.04386235617537,238.15074851262196,34888400,MSFT
2022-10-05,242.14437866210938,243.48531136271737,237.18878424235803,239.0252719369114,20347100,MSFT
2022-10-06,239.80262756347656,243.25211936958422,239.11273809831516,240.91035014743682,20239900,MSFT
2022-10-07,227.6079864501953,234.48753274049406,226.56827416006092,234.0794111202465,37769600,MSFT
2022-10-10,222.7592315673828,227.91888685975806,220.31057632079649,226.45164491422375,29743600,MSFT
2022-10-11,219.02793884277344,222.5745899538486,217.76474295842993,221.17535850206903,30474000,MSFT
2022-10-12,219.35830688476562,221.40856673598395,217.6189939430992,219.01821055578878,21903900,MSFT
2022-10-13,227.6079864501953,229.41532500804303,212.92579411100624,213.6254099931904,42551800,MSFT
2022-10-14,222.08872985839844,230.5229788868416,221.87495757893063,228.87109948608796,30198600,MSFT
2022-10-17,230.80479431152344,232.19431432541026,228.4824631518074,229.1432179713051,28142300,MSFT
2022-10-18,231.747314453125,237.02356694835538,228.7059298585046,236.3531154742312,26329600,MSFT
2022-10-19,229.7845001220703,232.8258846804723,227.65650356694331,230.32864238101766,19985700,MSFT
2022-10-20,229.46385192871094,234.47775981300623,228.22009390223283,229.09462099466492,21811000,MSFT
2022-10-21,235.26478576660156,236.11987483154329,227.86053764607777,228.09374779836082,26299700,MSFT
2022-10-24,240.2495880126953,240.8228797300147,234.4680538752151,236.85839536600284,24911200,MSFT
2022-10-25,243.56301879882812,243.9322497035884,238.8697697379953,240.2592747562869,34775500,MSFT
2022-10-26,224.7705841064453,231.55295340898678,223.5462493233221,224.62482219919764,82543200,MSFT
2022-10-27,220.32998657226562,227.0734954795491,219.38744917013727,224.49851650888635,40424600,MSFT
2022-10-28,229.1917724609375,229.9011145363862,219.64981530818488,219.83443818188346,40647700,MSFT
2022-10-31,225.55767822265625,228.26867807032616,224.605414413329,227.14151774097857,28357300,MSFT
2022-11-01,221.70977783203125,229.06545410633566,220.89356446941574,227.95773173513913,30592300,MSFT
2022-11-02,213.86830139160156,224.7511921525638,213.80998772072712,222.9632917416644,38407000,MSFT
2022-11-03,208.1839141845703,214.16950892795055,207.9215545752939,213.85856200928737,36633900,MSFT
2022-11-04,215.12171936035156,215.31605373630032,207.3870866527862,211.3904459657905,36789100,MSFT
2022-11-07,221.4182891845703,221.9430084136209,215.01487607123818,215.70478029409642,33498000,MSFT
2022-11-08,222.38998413085938,225.09127262477088,219.44577390313017,222.22479913107526,28192500,MSFT
2022-11-09,218.15341186523438,222.15677181548412,217.97851534706965,220.93243688127146,27852900,MSFT
2022-11-10,236.10047912597656,236.44057547213717,228.34642180511014,228.764240055821,46268000,MSFT
2022-11-11,240.113525390625,240.96861451794143,235.0801800640539,236.11018052503232,34620200,MSFT
2022-11-14,234.71096801757812,237.0041496395175,232.43722428466577,235.13851261558185,31123300,MSFT
2022-11-15,235.11907958984375,240.00666349429483,233.23400463788948,238.70460661108956,31390100,MSFT
2022-11-16,235.54782104492188,237.5648885308963,234.271326294768,236.58070947272424,24093300,MSFT
2022-11-17,235.49908447265625,237.02893923380267,231.5526741520921,231.6988319904281,23123500,MSFT
2022-11-18,235.05087280273438,237.50642872973486,232.91687900998218,237.28230020466626,27613500,MSFT
2022-11-21,235.85963439941406,238.41262379283273,235.02162809086872,235.2554806346632,26394700,MSFT
2022-11-22,238.76344299316406,239.03628090244808,234.55393320096024,237.36026810624583,19665700,MSFT
2022-11-23,241.2482147216797,241.93030944994973,238.02286939557064,238.8413830694947,19508500,MSFT
2022-11-25,241.16049194335938,242.33953807886874,240.4199192943966,240.98508768019255,9200800,MSFT
2022-11-28,235.5770263671875,240.3419649067529,234.6415865199682,239.78655028531924,24778200,MSFT
2022-11-29,234.18365478515625,236.5807329081591,232.11787772491783,235.22628221645627,17956300,MSFT
2022-11-30,248.61485290527344,248.79999607817797,233.72563656132382,234.41748501766983,47594200,MSFT
2022-12-01,248.1763916015625,249.56981269736582,244.50280391577542,247.37735568786078,26041500,MSFT
2022-12-02,248.4979248046875,249.51132049555534,243.304236576186,243.43091661325036,21528500,MSFT
2022-12-05,243.80120849609375,247.32863821310553,241.7159389367775,245.56491592032455,23435300,MSFT
2022-12-06,238.8511199951172,245.4187517382797,237.54539368771614,244.4053559887348,22463700,MSFT
2022-12-07,238.1203155517578,239.864545236555,236.0155681176871,238.568557750271,20481500,MSFT
2022-12-08,241.0727996826172,242.37854081110692,236.84379768747013,238.57827343420877,22611800,MSFT
2022-12-09,239.1434326171875,241.9595208718469,237.91566220853431,238.44184527837177,20609700,MSFT
2022-12-12,246.0521240234375,246.081355592582,240.84869655601585,241.12153444706453,30665100,MSFT
2022-12-13,250.3493194580078,257.1702954217934,246.59777673050667,254.9973166594046,42196900,MSFT
2022-12-14,250.6416473388672,255.87430582571122,247.8060664813451,250.55395264064651,35410900,MSFT
2022-12-15,242.64163208007812,247.69890163014767,241.0143436570325,247.23118166191023,35560400,MSFT
2022-12-16,238.43212890625,243.45041325109977,237.2822993212295,242.19341115694567,86102000,MSFT
2022-12-19,234.300537109375,238.93881059195638,232.60504677186884,238.5977558234553,29696400,MSFT
2022-12-20,235.61602783203125,236.69764045155708,232.32246573736623,233.2773983167744,25150800,MSFT
2022-12-21,238.1787872314453,239.33835580645467,233.9692773438502,235.50887122029903,23690600,MSFT
2022-12-22,232.098388671875,235.80120816984348,227.88886380212938,235.08986692166826,28651700,MSFT
2022-12-23,232.62451171875,232.76093064490397,227.95702179597365,230.07152258563394,21207000,MSFT
2022-12-27,230.89981079101562,232.8194148295831,229.7987055148439,232.59530118818017,16688600,MSFT
2022-12-28,228.53195190429688,233.5892213133109,228.18115822076558,230.83159608110222,17457100,MSFT
2022-12-29,234.84622192382812,235.73295246137508,229.62330203859167,229.62330203859167,19770700,MSFT
2022-12-30,233.6866912841797,233.8231102365172,230.60750365307476,232.11786589802279,21938500,MSFT
2023-01-03,233.45281982421875,239.46502226115788,231.32856489611547,236.86330844238375,25740000,MSFT
2023-01-04,223.24082946777344,226.9144019342719,220.18113479471134,226.3394946084548,50623400,MSFT
2023-01-05,216.6244659423828,221.7304593927792,216.0885291034545,221.3894046220388,39585600,MSFT
2023-01-06,219.17745971679688,219.98623444144232,213.74018002094996,217.2968261609176,43613600,MSFT
2023-01-09,221.3114471435547,225.3260890868295,220.6196135764492,220.65858404237193,27369800,MSFT
2023-01-10,222.99720764160156,225.3942852499652,221.51607720978163,221.93507289887148,27033900,MSFT
2023-01-11,229.74020385742188,229.91559323383737,225.19937944418504,225.37476882060054,28669300,MSFT
2023-01-12,232.41014099121094,233.76459137721616,227.58673939319505,229.2432592016942,27269500,MSFT
2023-01-13,233.1117706298828,233.24818958315328,228.91199978075178,230.93880627830646,21333300,MSFT
2023-01-17,234.20310974121094,234.74878549049157,231.02647397875015,231.8839729382192,29831300,MSFT
2023-01-18,229.7792205810547,236.1812017430098,229.49664379486572,235.39191965313583,30028700,MSFT
2023-01-19,225.9984130859375,229.49661059997746,224.78038167439715,227.8011055224362,28623000,MSFT
2023-01-20,234.076416015625,234.58312126827647,228.5124417411465,228.85349649877787,35389800,MSFT
2023-01-23,236.3760986328125,238.8998566722334,233.52102468067662,234.9339533057935,31934000,MSFT
2023-01-24,235.84986877441406,237.71102447414427,234.2907973761476,236.2981109084017,40234400,MSFT
