Date,Close,High,Low,Open,Volume,Ticker,SMA_10,SMA_20,SMA_50,EMA_10,EMA_20,RSI_14,MACD,MACD_signal,MACD_hist,Return,Volatility_10d,Posterior_Trend,Prior_Up,Posterior_Up,Is_Large_Move
2023-05-10,305.08502197265625,305.7590619061941,300.55237917677385,301.48038400167883,30078000,MSFT,300.0424072265625,290.00755310058594,275.0590658569336,298.1226249891665,291.9376558053594,68.13596476337904,8.020538322851223,7.29501202319708,0.7255262996541436,0.01729654020351168,0.012843912229230151,0.5,0.5,0.5,False
2023-05-11,302.9358215332031,303.92246547425293,299.1749122684255,302.9260731476362,31680200,MSFT,300.5581878662109,290.99760284423826,276.3063269042969,298.9977516335368,292.9851001603921,65.12126101824794,7.918268553223697,7.419663329202404,0.4986052240212935,-0.007044595062571601,0.009419963919443807,0.4166666666666667,0.4166666666666667,0.4166666666666667,False
2023-05-12,301.822265625,303.4633932219653,299.50709815578426,303.36570066728314,19774700,MSFT,300.72523193359376,292.1126937866211,277.43675689697267,299.5112996319846,293.82673496654525,63.552274829799536,7.659075315929897,7.467545726547902,0.19152958938199482,-0.003675880595986447,0.009285479007432942,0.3333333333333333,0.3333333333333333,0.3333333333333333,False
2023-05-15,302.30096435546875,302.73078780931957,300.47422958239594,301.94930688136526,16336500,MSFT,301.10621337890626,293.1218002319336,278.4950946044922,300.0185113998908,294.63380443215704,63.954328812141846,7.406907574999991,7.45541809623832,-0.04851052123832922,0.0015860285505360228,0.009033055401421599,0.4166666666666667,0.4166666666666667,0.4166666666666667,False
2023-05-16,304.5281982421875,306.4526254606031,302.66238059902645,302.66238059902645,26730300,MSFT,301.7245727539063,294.26327056884764,279.5671078491211,300.83845446212655,295.5761276521599,65.84228117965893,7.302602132756135,7.424854903541884,-0.12225277078574859,0.007367604306084186,0.009199699970740162,0.5,0.5,0.5,False
2023-05-17,307.4064025878906,307.82736596878567,304.21484884759707,305.73231876094286,24315000,MSFT,302.7294158935547,295.54473876953125,280.74982666015626,302.0326268486291,296.7028205031819,68.16294029198579,7.367261154213622,7.413336153676232,-0.04607499946260951,0.009451355776958659,0.009252379201588303,0.5833333333333334,0.5833333333333334,0.5833333333333334,False
2023-05-18,311.83154296875,312.3406428632518,307.1323477805687,307.92533659511486,27276000,MSFT,304.07810974121094,297.16176147460936,282.02983947753904,303.8142479613783,298.14365121418837,71.38215224521073,7.686965191102615,7.468061961161509,0.21890322994110623,0.014395082026940509,0.009887137957028608,0.5833333333333334,0.5833333333333334,0.5833333333333334,False
2023-05-19,311.6552734375,312.05666755980644,309.7266396617467,310.08886536616376,27546700,MSFT,304.8972991943359,298.7870666503906,283.33328887939456,305.2398889570368,299.4304723783133,71.07386084677717,7.835783431857749,7.541606255300757,0.2941771765569916,-0.0005652716513917522,0.008900396104535219,0.5,0.5,0.5,False
2023-05-22,314.4356689453125,315.81606453289896,311.3322511744977,311.90985842716117,24115700,MSFT,306.1898986816406,300.74627380371095,284.76522033691407,306.91184895490505,300.8595387180275,73.0509626735074,8.084880174589955,7.650261039158598,0.43461913543135733,0.008921381233647274,0.008462214819183717,0.5833333333333334,0.5833333333333334,0.5833333333333334,False
2023-05-23,308.6399841308594,315.94332604860966,308.63018455651456,313.3098099504378,30797200,MSFT,307.0641143798828,302.72585144042966,285.9771041870117,307.2260553505331,301.6005335192496,63.3334604500784,7.725572222305857,7.66532327578805,0.06024894651780688,-0.018432020876935296,0.01079841536607138,0.5833333333333334,0.5833333333333334,0.5833333333333334,False
2023-05-24,307.25958251953125,309.8539301457172,306.0456005180939,308.1211084957931,23384900,MSFT,307.2815704345703,303.66198883056643,287.027158203125,307.23215119944183,302.13949056689546,61.24379770484378,7.245904926338596,7.58143960589816,-0.3355346795595633,-0.004472530074855263,0.009720903459620688,0.5,0.5,0.5,False
2023-05-25,319.0761413574219,320.0355435840167,313.28044007035,316.452394965502,43301700,MSFT,308.8956024169922,304.7268951416016,288.2226959228516,309.38560395543817,303.752504927898,70.2828098987712,7.730154274955623,7.611182539709653,0.11897173524597005,0.03845790175523489,0.014922997107212494,0.5833333333333334,0.55,0.8301886792452831,True
2023-05-26,325.8997497558594,326.3990200914225,317.07893868101803,317.2159833240213,36630600,MSFT,311.3033508300781,306.01429138183596,289.34448303222655,312.3881759191511,305.8617663400848,74.04702674492766,8.56579242004426,7.802104515776575,0.7636879042676856,0.021385517479960425,0.015345878893999548,0.6666666666666666,0.55,0.8301886792452831,True
2023-05-30,324.25506591796875,328.6899413465032,323.5795525189351,328.19067091699185,29503100,MSFT,313.49876098632814,307.3024871826172,290.3702716064453,314.54579228257245,307.6135091570261,71.68992657011597,8.99167895211906,8.040019403045072,0.9516595490739874,-0.005046594356463041,0.015781889945237233,0.5833333333333334,0.5833333333333334,0.5833333333333334,False
2023-05-31,321.4942932128906,328.8857420420062,320.45652421282057,325.3123928059222,45950600,MSFT,315.19537048339845,308.45997161865233,291.48151245117185,315.8091560880848,308.935488590918,67.78904434711609,9.00264888023844,8.232545298483746,0.7701035817546931,-0.008514200687234741,0.01653813693976506,0.5,0.5,0.5,False
2023-06-01,325.5963439941406,326.52640747916024,317.901405640536,319.0859892292781,26773900,MSFT,317.0143646240234,309.87189025878905,292.6445123291016,317.5886447982768,310.52223672455824,70.3689663010677,9.23587838618397,8.433211916023792,0.8026664701601778,0.012759326892728629,0.016657317287216426,0.5,0.5,0.5,False
2023-06-02,328.3570556640625,330.41296452982044,325.56689576601605,327.2312100565703,25873800,MSFT,318.6669158935547,311.3725128173828,293.8918377685547,319.5465376829651,312.2207909092729,71.99469462772261,9.533583592303899,8.653286251279814,0.8802973410240842,0.008478939401025842,0.01642507766552397,0.5,0.5,0.5,False
2023-06-05,328.8857116699219,331.4506903935802,327.6325911531441,328.18082951193753,21307100,MSFT,320.38995971679685,312.6436294555664,295.0448205566406,321.2445693169572,313.8079262198109,72.3080174447862,9.700355573722277,8.862700115768307,0.8376554579539697,0.0016100034908348437,0.016353056301213025,0.5833333333333334,0.5833333333333334,0.5833333333333334,False
2023-06-06,326.67315673828125,328.32767137670015,325.19488504565373,328.2885029579965,20396200,MSFT,321.61370849609375,313.9018035888672,296.09669616699216,322.2315852117434,315.03318626918906,68.83682938419449,9.543971911355413,8.998954474885728,0.5450174364696849,-0.006727427957895604,0.016735126123314306,0.5,0.5,0.5,False
2023-06-07,316.5895080566406,327.4662003191764,315.72798196124086,324.6858396601391,40717100,MSFT,322.4086608886719,314.7363876342773,297.02876220703126,321.20575300172464,315.1814073918035,55.71065226228426,8.508292259269183,8.90082203176242,-0.39252977249323706,-0.03086769902468378,0.01890452625587199,0.5,0.5166666666666667,0.21088435374149664,True
2023-06-08,318.4300231933594,319.78104998315,316.5601268268705,317.1377341007984,23277700,MSFT,323.5257049560547,315.4036376953125,298.02010620117187,320.7010748547491,315.490799372904,57.31073503480599,7.746723457181815,8.6700023168463,-0.9232788596644852,0.005813569590529477,0.01874972197621657,0.5833333333333334,0.5833333333333334,0.5833333333333334,False
2023-06-09,319.9278869628906,323.06067362544843,317.59785876983193,318.16566645574613,22529000,MSFT,323.6108795166016,316.25324096679685,298.9382513427734,320.5604952380475,315.9133791433789,58.6209462894009,7.181258702606669,8.372253593998375,-1.1909948913917052,0.004703902460295728,0.014318945522605032,0.5833333333333334,0.5833333333333334,0.5833333333333334,False
2023-06-12,324.881591796875,325.1263421252022,318.3320706206992,321.6802383812358,24260300,MSFT,323.5090637207031,317.4062072753906,299.88630737304686,321.3461491578343,316.76749463418804,62.69843015314437,7.051560392159217,8.108114953630544,-1.0565545614713265,0.015483816934529937,0.013451388820347557,0.5833333333333334,0.5833333333333334,0.5833333333333334,False
2023-06-13,327.2704162597656,329.9039326564141,323.45231642642443,327.44662935743804,22951300,MSFT,323.8105987548828,318.6546798706055,300.7991058349609,322.42328863091274,317.7677728842431,64.51437617959446,7.060146739792458,7.898521310862927,-0.8383745710704691,0.007352908023130489,0.01352939465663289,0.6666666666666666,0.6666666666666666,0.6666666666666666,False
2023-06-14,330.25634765625,331.9206620825264,325.82147225464075,327.3193432875882,26003800,MSFT,324.6868041992187,319.9410873413086,301.79252868652344,323.84748118097406,318.95716095776754,66.69681400652536,7.224610380081742,7.7637391247066905,-0.5391287446249482,0.009123743693699282,0.013297608849900775,0.75,0.75,0.75,False
2023-06-15,340.7904052734375,342.4938582086499,330.1192956143464,330.393414820895,38899100,MSFT,326.2062103271484,321.61028747558595,302.99760986328124,326.92801283414923,321.03651755925995,73.00463296615014,8.111455601849514,7.833282420135256,0.27817318171425764,0.03189660907941727,0.015997457392113962,0.75,0.6333333333333333,0.8735632183908045,True
2023-06-16,335.1414794921875,344.08956511719884,334.7694841195097,343.94272090735933,46552000,MSFT,326.88465270996096,322.7757843017578,304.1451989746094,328.42137040833796,322.3798472671578,65.80654141202248,8.263212558270368,7.9192684477622795,0.3439441105080885,-0.01657595311909532,0.017250504677412824,0.6666666666666666,0.6666666666666666,0.6666666666666666,False
2023-06-20,330.951416015625,334.8967905185413,328.8074005290605,332.18496735769014,26375400,MSFT,327.0912231445312,323.74059143066404,305.06714599609376,328.88137870057193,323.19618714796417,61.00201544305605,7.95369271621604,7.926153301453032,0.02753941476300792,-0.012502372081520163,0.017868620763190134,0.5833333333333334,0.5833333333333334,0.5833333333333334,False
2023-06-21,326.5556945800781,330.6381434386612,325.0969920993696,329.30668603957923,25117800,MSFT,327.07947692871096,324.34659271240236,305.9443548583984,328.4585270423003,323.51614023673693,56.35367462921029,7.269895201614531,7.794901681485332,-0.5250064798708003,-0.01328207471799836,0.018289471619740857,0.5833333333333334,0.5833333333333334,0.5833333333333334,False
2023-06-22,332.5765380859375,332.9779322220441,326.3403043071654,327.1039241601426,23556800,MSFT,328.6781799316406,325.5434204101563,307.0701458740234,329.2072563229616,324.3790352699941,60.76381499522153,7.1316038080025805,7.662242106788782,-0.5306382987862017,0.018437416972935106,0.015431791953452123,0.6666666666666666,0.6666666666666666,0.6666666666666666,False
2023-06-23,327.9849853515625,330.8632513932906,326.44797610789226,327.3388409466085,23146900,MSFT,329.63367614746096,326.57969055175784,308.0912115478516,328.98502523725267,324.7224590872863,56.1077948793697,6.57570630077231,7.444934945585488,-0.8692286448131776,-0.01380600315584668,0.016531266105552042,0.5833333333333334,0.5833333333333334,0.5833333333333334,False
2023-06-26,321.69989013671875,329.05217088580866,321.592184438732,326.71237290027926,21520600,MSFT,329.8108764648438,326.7108779907227,308.8625128173828,327.66045521897377,324.43459537770843,50.41333883868388,5.563862124968807,7.068720381462152,-1.5048582564933453,-0.019162752856222487,0.017934568797831413,0.5,0.5,0.5,False
2023-06-27,327.54449462890625,329.0913036434743,322.38513830210024,324.8913794122553,24354100,MSFT,330.07716674804686,326.793115234375,309.82299377441404,327.6393714753251,324.7307762587749,54.988252167472076,5.173937136180825,6.689763732405887,-1.5158265962250619,0.018167878421418315,0.018198603557646426,0.5,0.5,0.5,False
2023-06-28,328.7976379394531,330.88291577640626,326.80046664644476,327.6326238415943,20259500,MSFT,330.2298889160156,327.0202438354492,310.75656982421873,327.8499653778938,325.1180964188395,55.92715232618434,4.909443951661956,6.3336997762571015,-1.4242558245951455,0.003825871999364905,0.018094926671884635,0.5,0.5,0.5,False
2023-06-29,328.01446533203125,329.0522046100587,325.6354986782564,327.6816083821693,16997000,MSFT,330.0057006835938,327.34625244140625,311.68288330078127,327.8798744604642,325.39394107723876,55.15286342755548,4.583796559761311,5.983719132957944,-1.3999225731966334,-0.0023819289345566874,0.017857829161551587,0.4166666666666667,0.4166666666666667,0.4166666666666667,False
2023-06-30,333.38916015625,335.53317570907825,330.1192989180002,330.6577377615813,26832800,MSFT,329.265576171875,327.7358932495117,312.7151257324219,328.88156276878885,326.1553905133351,59.31568971315759,4.705173300691172,5.72800996650459,-1.0228366658134185,0.016385542079000226,0.015203988469207215,0.4166666666666667,0.4166666666666667,0.4166666666666667,False
2023-07-03,330.8927001953125,333.7415980832822,329.5025348266666,332.06751392034784,12508700,MSFT,328.8406982421875,327.86267547607423,313.7431579589844,329.24722411906583,326.6065628639996,56.68379815902574,4.547501026180328,5.491908178439738,-0.9444071522594104,-0.007488125767998843,0.014497046552453013,0.4166666666666667,0.4166666666666667,0.4166666666666667,False
2023-07-05,331.0493469238281,334.475852129054,327.7011785685613,328.05360476311387,18172400,MSFT,328.8504913330078,327.97085723876955,314.7811614990234,329.5748828108408,327.02968515541187,56.81328629258339,4.384641279180983,5.270454798587988,-0.8858135194070051,0.00047340641973403486,0.013941133312563485,0.5,0.5,0.5,False
2023-07-06,334.1037292480469,335.78761250953426,328.45490307156524,330.217093283397,28161200,MSFT,329.6052947998047,328.34238586425784,315.95820556640626,330.3983094357873,327.7034036404247,59.36408615554769,4.450731619741134,5.106510162818617,-0.6557785430774832,0.009226365653944413,0.013341591597118984,0.5833333333333334,0.5833333333333334,0.5833333333333334,False
2023-07-07,330.1388244628906,334.6128676404688,329.92344297863576,332.1947331986414,21214800,MSFT,329.3615234375,329.0198516845703,317.18001342773437,330.3511303498061,327.93534848065957,54.83627580968087,4.135502512022242,4.912308632659342,-0.7768061206371,-0.011867286827596635,0.01271284653026348,0.5,0.5,0.5,False
2023-07-10,324.8619689941406,328.1905971184104,320.71101328852956,327.5738215556575,32791400,MSFT,329.0492218017578,329.34144897460936,317.90651611328127,329.35310101241237,327.64264567241963,49.43242358085021,3.420454170723758,4.613937740272226,-1.1934835695484676,-0.01598374707165995,0.012978880265124875,0.5,0.5,0.5,False
2023-07-11,325.4886169433594,325.8704119772488,320.13347775646093,324.10822129809816,26698200,MSFT,329.4280944824219,329.61948547363284,318.4607281494141,328.6504675453118,327.4375000791758,50.061787171943,2.8712405867868256,4.265398309575146,-1.3941577227883206,0.0019289667890611817,0.011280402502821139,0.5833333333333334,0.5833333333333334,0.5833333333333334,False
2023-07-12,330.11932373046875,334.47586255833005,328.62145260340657,329.5319168444775,29995300,MSFT,329.6855773925781,329.8813720703125,319.060078125,328.9175323062494,327.6929118554894,54.56222603032675,2.777625464590983,3.9678437405783136,-1.1902182759873305,0.014226939272396155,0.010675478854561764,0.5833333333333334,0.5833333333333334,0.5833333333333334,False
2023-07-13,335.464599609375,336.52190790090776,331.9010204242932,332.42968950843436,20567200,MSFT,330.35227355957034,330.291081237793,319.79954711914064,330.107908179545,328.4330725939547,59.1397479894555,3.099030205750978,3.794081033612847,-0.695050827861869,0.016191950893703178,0.01172509728749647,0.5833333333333334,0.5833333333333334,0.5833333333333334,False
2023-07-14,337.9904479980469,344.0504693091922,337.07998382815504,340.29110736020874,28352700,MSFT,331.34987182617186,330.6777862548828,320.5924639892578,331.54109723745444,329.34329882291587,61.13236285819673,3.5170186327561055,3.738668553441499,-0.22164992068539346,0.007529403673630641,0.011725751208773201,0.6666666666666666,0.6666666666666666,0.6666666666666666,False
2023-07-17,338.47015380859375,339.70367521642703,335.0142801736607,338.4211858141297,20363900,MSFT,331.85797119140625,330.5617736816406,321.4147076416016,332.8009257049343,330.2125231072661,61.51620495431455,3.8426895888549666,3.7594727605241927,0.08321682833077393,0.0014192880697907473,0.01075087721501894,0.6666666666666666,0.6666666666666666,0.6666666666666666,False
2023-07-18,351.9411315917969,359.0780587005071,334.98485352547675,338.5679716235415,64738600,MSFT,333.9628143310547,331.4017562866211,322.48663818359375,336.2809631389093,332.28191439150714,70.36647625135727,5.128661476323543,4.0333105036840635,1.09535097263948,0.039799603101255965,0.015622197098045021,0.75,0.6166666666666666,0.8654970760233918,True
2023-07-19,347.6238098144531,354.84884504828324,345.03926161088305,354.15376240808007,39732900,MSFT,335.62026062011716,332.2353759765625,323.36984680175783,338.3432988980991,333.7430472889306,65.19192737105206,5.7333412865312425,4.3733166602535,1.3600246262777427,-0.012267170244685266,0.016636290123305895,0.6666666666666666,0.6666666666666666,0.6666666666666666,False
2023-07-20,339.5862121582031,350.4531337158096,338.11771005249284,346.1455335144098,33778400,MSFT,336.1685089111328,332.88690185546875,324.1313775634766,338.5692831272089,334.29953918124227,56.81531133846431,5.500580170536978,4.598769362310196,0.9018108082267817,-0.023121539518654144,0.01873955200599504,0.5833333333333334,0.6666666666666666,0.3333333333333333,True
2023-07-21,336.5513000488281,342.944177986763,332.69403214811535,341.8183323536975,69405400,MSFT,336.80975646972655,333.0856399536133,324.86444702148435,338.20237711295783,334.5139925972028,53.994161654703376,5.013431547622304,4.681701799372617,0.3317297482496864,-0.008937088729506826,0.018524017964845492,0.5833333333333334,0.5833333333333334,0.5833333333333334,False
2023-07-24,337.8631896972656,339.63520987985777,335.1219974773937,338.5876711156817,26678100,MSFT,338.10987854003906,333.5795501708984,325.52001037597654,338.1407066737411,334.83296374958974,55.03356723610517,4.679281441252499,4.681217727748594,-0.0019362864960950077,0.003898037678794264,0.017403014421813908,0.6666666666666666,0.6666666666666666,0.6666666666666666,False
2023-07-25,343.6098937988281,344.5007885845888,337.8239924166346,339.82113359671973,41637700,MSFT,339.92200622558596,334.67505035400393,326.33349182128904,339.1351043328478,335.6688618495172,59.36452231191424,4.822584318252666,4.709491045849409,0.1130932724032574,0.017008967762104144,0.017844923810084592,0.6666666666666666,0.6666666666666666,0.6666666666666666,False
2023-07-26,330.67730712890625,337.43244099686376,326.11515681266013,334.2702555757294,58383700,MSFT,339.97780456542966,334.8316909790039,326.9105926513672,337.59732302304025,335.1934756856495,48.129837695359754,3.848241090743329,4.537241054828193,-0.6889999640848643,-0.03763741063141057,0.02208423362290012,0.5833333333333334,0.6333333333333333,0.30158730158730157,True
2023-07-27,323.7752990722656,334.16248813756204,322.1403538163887,333.330360964953,39635300,MSFT,338.8088745117187,334.58057403564453,327.34007934570315,335.084227759263,334.1060302938987,43.4083198847349,2.49042463058953,4.127877769980461,-1.6374531393909315,-0.020872336588703577,0.02224687554325051,0.5,0.6166666666666667,0.28682170542635665,True
2023-07-28,331.26470947265625,332.8702861605579,326.17391995680913,326.6634206723763,28484900,MSFT,338.1363006591797,334.74308624267576,327.8748095703125,334.3897698889708,333.83542831092325,49.22859204633604,1.9956732520888636,3.7014368664021418,-1.7057636143132782,0.023131506393015533,0.023598210077643608,0.5,0.6,0.8571428571428572,True
2023-07-31,328.8661804199219,330.60880180685933,326.3599092198598,329.8451818704879,25446000,MSFT,337.1759033203125,334.5169372558594,328.30400512695314,333.38548089459823,333.36216660701837,47.542224479251196,1.3939691621384895,3.2399433255494112,-1.8459741634109217,-0.0072405209011023874,0.0236275416819429,0.4166666666666667,0.4166666666666667,0.4166666666666667,False
2023-08-01,329.2773132324219,331.4311281711662,326.692765182679,328.1514676458398,18311900,MSFT,334.909521484375,334.43616790771483,328.6529205322266,332.63854131965707,332.9731329522949,47.871856146020676,0.9394598099023028,2.77984662241999,-1.840386812517687,0.0012501523019941008,0.018532263955934828,0.4166666666666667,0.4166666666666667,0.4166666666666667,False
2023-08-02,320.6229553222656,326.6242386250664,319.5068793964864,326.6242386250664,27761300,MSFT,332.2094360351563,333.9148483276367,328.8322741699219,330.45388932013134,331.7969255589588,41.902874199640564,-0.11771948522289222,2.2003334008914135,-2.3180528861143057,-0.026282885465745753,0.01952223087394469,0.4166666666666667,0.4833333333333333,0.1895424836601307,True
2023-08-03,319.8005676269531,322.9529530019484,319.10548507078215,319.1544231849884,18253700,MSFT,330.2308715820312,333.199690246582,328.9395721435547,328.5169217395535,330.6544152797202,41.374935181846325,-1.0102559059843657,1.5582155395162576,-2.5684714455006232,-0.002564968233437659,0.018808266728525036,0.4166666666666667,0.4166666666666667,0.4166666666666667,False
2023-08-04,320.8970642089844,328.10252974603515,320.3683951097149,324.910975755622,23741500,MSFT,328.6654479980469,332.7376022338867,329.18471374511716,327.1314930976318,329.7251437491739,42.41665799631485,-1.6105538768920837,0.9244616562345895,-2.535015533126673,0.0034286886673393635,0.01898655649358198,0.5,0.5,0.5,False
2023-08-07,323.1781921386719,324.1571937032398,320.6425816716518,321.4747389768859,17741500,MSFT,327.1969482421875,332.6534133911133,329.5030859375,326.41271110509365,329.10162454817373,44.62130274319627,-1.8805485904556463,0.36345960689654244,-2.244008197352189,0.007108597067756017,0.019172234610009994,0.5,0.5,0.5,False
2023-08-08,319.2033996582031,321.84671543145896,316.21745729083267,320.094294531756,22327600,MSFT,324.756298828125,332.33915252685546,329.5056311035156,325.10192720565897,328.15893646341465,41.63040292462508,-2.387729619860977,-0.18677823845496144,-2.2009513814060155,-0.012299073938637606,0.01774548852657561,0.4166666666666667,0.4166666666666667,0.4166666666666667,False
2023-08-09,315.463623046875,320.24112464866727,314.3083787208824,319.614579306117,22373300,MSFT,323.23493041992185,331.60636749267576,329.2969085693359,323.3495082676982,326.94985899517275,38.982824641451096,-3.0562128384484595,-0.7606651584536611,-2.2955476799947983,-0.01171596735915914,0.014378898076869472,0.4166666666666667,0.4166666666666667,0.4166666666666667,False
2023-08-10,316.1488952636719,321.3669891320305,314.43564292025485,319.1740058162668,20113700,MSFT,322.4722900390625,330.6405822753906,329.13478515625,322.04030590332974,325.92119578264885,39.73909313094997,-3.4904590255922585,-1.3066239318813806,-2.183835093710878,0.002172270165980539,0.013287444065346944,0.5,0.5,0.5,False
2023-08-11,314.26922607421875,315.63982195899507,312.50700575657817,313.53497507772255,24355500,MSFT,320.7727416992187,329.4545211791992,328.99028381347654,320.62738229803676,324.811484381846,38.335541197408375,-3.9408482069792967,-1.833468786900964,-2.107379420078333,-0.005945518765407831,0.009837092631910438,0.4166666666666667,0.4166666666666667,0.4166666666666667,False
2023-08-14,317.2356872558594,317.2552565322529,313.3588194033832,314.6413389877241,18836100,MSFT,319.6096923828125,328.3927978515625,328.82307067871096,320.0107104721863,324.08997989365685,41.82750820702201,-4.012166494636176,-2.2692083284480065,-1.7429581661881697,0.009439235329201656,0.010819402514036089,0.5,0.5,0.5,False
2023-08-15,315.1014099121094,318.26359552742247,314.16157683323723,316.21748596813336,16966300,MSFT,318.1921020507813,326.5508117675781,328.5579577636719,319.1181103703541,323.23392560969995,40.06940266119897,-4.192575693360141,-2.6538818014304333,-1.5386938919297073,-0.006727734077498826,0.010720549056869661,0.4166666666666667,0.4166666666666667,0.4166666666666667,False
2023-08-16,314.3360900878906,318.28002655980686,313.74743972521645,314.7285136830064,20698900,MSFT,317.56341552734375,324.88642578125,328.26696533203125,318.2486521371789,322.38651270286095,39.429402709315205,-4.347194445365176,-2.992544330217382,-1.3546501151477939,-0.0024288048232860016,0.007450368801810392,0.4166666666666667,0.4166666666666667,0.4166666666666667,False
2023-08-17,310.8827819824219,315.77833241862345,310.22544912717694,314.47351697046,21257200,MSFT,316.6716369628906,323.4512542724609,327.95115783691404,316.9094030181322,321.2909193009144,36.58951738987418,-4.694271385459388,-3.332889741265783,-1.3613816441936044,-0.010986037602310206,0.007983985793741957,0.4166666666666667,0.4166666666666667,0.4166666666666667,False
2023-08-18,310.4903869628906,312.3544220351469,305.65366819423417,308.538028861624,24755000,MSFT,315.63096923828124,322.14820861816406,327.82917541503906,315.74230918990645,320.26229717348355,36.26984936468344,-4.944003959621568,-3.65511258493694,-1.2888913746846282,-0.00126219605032174,0.0077107928189773575,0.3333333333333333,0.3333333333333333,0.3333333333333333,False
2023-08-21,315.78814697265625,316.6612873829202,311.03975175794454,311.91289216820854,24040000,MSFT,314.8919647216797,321.0444564819336,327.776337890625,315.75064333222457,319.8361876305476,43.45286189945874,-4.660708124244536,-3.8562316927984597,-0.8044764314460764,0.017062557271374734,0.009607794134780561,0.3333333333333333,0.3333333333333333,0.3333333333333333,False
2023-08-22,316.357177734375,319.9086615433213,315.3761035356602,319.33965168167043,16084600,MSFT,314.6073425292969,319.68182067871095,327.7049237060547,315.8609223144337,319.50485335472166,44.180599798114535,-4.3402464474531826,-3.953034643729404,-0.3872118037237784,0.0018019383158418556,0.008986887085315727,0.4166666666666667,0.4166666666666667,0.4166666666666667,False
2023-08-23,320.8112487792969,322.96962389693414,317.33823788637403,317.69144015108157,21166400,MSFT,315.14210510253906,319.18851776123046,327.62351684570314,316.7609816716816,319.629271966586,49.64353076831023,-3.6844004754724438,-3.8993078100780125,0.21490733460556877,0.014079247630226499,0.009223260297830865,0.5,0.5,0.5,False
2023-08-24,313.91424560546875,326.67802778915836,313.9044252847735,326.55048338012807,23281400,MSFT,314.91864013671875,318.6954650878906,327.3563934326172,316.2433932960065,319.0849837417177,42.67829836545773,-3.678761856300355,-3.855198619322481,0.1764367630221262,-0.02149863260740259,0.011778084318555508,0.4166666666666667,0.4,0.14285714285714288,True
2023-08-25,316.8673400878906,319.20227141780845,312.76642738205277,315.38590853898717,21684100,MSFT,315.17845153808594,317.97559661865233,327.08861328125,316.35683816725816,318.87377958421035,46.16141627455363,-3.3968464340629225,-3.7635281822705697,0.3666817482076472,0.009407328669414294,0.012008983736218424,0.5,0.5,0.5,False
2023-08-28,317.57373046875,319.97734429438725,315.63119277463596,319.4966275172615,14808500,MSFT,315.212255859375,317.4109741210938,326.62427978515626,316.57809131298393,318.74996538273797,46.99117042812437,-3.0809117972663103,-3.627004905269718,0.5460931080034079,0.0022292937500705268,0.011649646077528048,0.5,0.5,0.5,False
2023-08-29,322.194580078125,322.7537995550599,315.7881667802801,315.7881667802801,19284600,MSFT,315.92157287597655,317.0568374633789,326.365341796875,317.5992710884641,319.0780239251558,52.18277836172367,-2.429659770569401,-3.387535878329655,0.9578761077602538,0.01455047809702159,0.012181358778072757,0.5833333333333334,0.5833333333333334,0.5833333333333334,False
2023-08-30,322.5673522949219,323.5680370692741,320.2716425608164,322.44962819676334,15222100,MSFT,316.7446990966797,317.15405731201173,326.1976605224609,318.5025585805473,319.41034091275253,52.586205188052226,-1.8619943332637945,-3.082427569316483,1.2204332360526884,0.0011569785460279203,0.012079186792460122,0.6666666666666666,0.6666666666666666,0.6666666666666666,False
2023-08-31,321.5569152832031,324.64729327421776,320.59545171132726,322.96966464024024,26411000,MSFT,317.81211242675784,317.2418746948242,326.0976849365234,319.05789616284835,319.61477656708115,51.32223625456705,-1.4766275632809425,-2.7612675681093752,1.2846400048284328,-0.003132483819363485,0.011325606282376405,0.6666666666666666,0.6666666666666666,0.6666666666666666,False
2023-09-01,322.4398193359375,325.7067829359754,320.5953952258838,325.0396597293619,14942000,MSFT,319.0070556640625,317.3190124511719,325.89495056152344,319.6727912852282,319.8838282593532,52.39887676486808,-1.0874432741784972,-2.4265027093231994,1.3390594351447023,0.0027457162659891843,0.011211074217092895,0.75,0.75,0.75,False
2023-09-05,327.23724365234375,328.512657905709,322.4398070250058,322.77336861557694,18553900,MSFT,320.15196533203124,317.52196502685547,325.87999572753904,321.04814626106736,320.5841535348761,57.853679713444,-0.3874337771435421,-2.018688922887268,1.6312551457437259,0.014878510744381623,0.01094293489299287,0.75,0.75,0.75,False
2023-09-06,326.5799560546875,328.13003998213503,323.9310439692956,327.0704931119819,17535800,MSFT,321.1742431640625,317.8907928466797,325.97759704589845,322.0539298599074,321.1551823462867,56.89175041899862,0.11298871305251623,-1.5923533956993112,1.7053421087518275,-0.002008596547019459,0.011078849489129582,0.6666666666666666,0.6666666666666666,0.6666666666666666,False
2023-09-07,323.66619873046875,326.7761872339446,322.8028486285546,325.0200859411969,18381000,MSFT,321.45973815917966,318.30092163085936,325.9000311279297,322.3470696545549,321.3943267638279,52.70795041020183,0.27133351326210686,-1.2196160139070278,1.4909495271691346,-0.008922033548595443,0.010965724886867648,0.5833333333333334,0.5833333333333334,0.5833333333333334,False
2023-09-08,327.9436340332031,329.79787848396427,323.2246699296337,323.8427514132207,19530100,MSFT,322.8626770019531,318.8906585693359,325.88295104980466,323.3646268143091,322.01807031329224,57.63354334876076,0.733520620046022,-0.8289886871164178,1.5625093071624399,0.013215576169250731,0.008225086737989919,0.6666666666666666,0.6666666666666666,0.6666666666666666,False
